file,class,type,cbo,lcom
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\entity\type\GeyserEntity.java,org.geysermc.geyser.api.entity.type.GeyserEntity,interface,7,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\registry\BlockRegistries.java,org.geysermc.geyser.registry.BlockRegistries,class,21,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\collision\DoorCollision.java,org.geysermc.geyser.translator.collision.DoorCollision,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\title\JavaSetTitleTextTranslator.java,org.geysermc.geyser.translator.protocol.java.title.JavaSetTitleTextTranslator,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\bedrock\camera\CameraData.java,org.geysermc.geyser.api.bedrock.camera.CameraData,interface,7,120
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\configuration\GeyserConfig.java,org.geysermc.geyser.configuration.GeyserConfig$BedrockConfig,interface,11,36
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\bedrock\BedrockBlockEntityDataTranslator.java,org.geysermc.geyser.translator.protocol.bedrock.BedrockBlockEntityDataTranslator,class,11,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\command\GeyserPermission.java,org.geysermc.geyser.command.GeyserPermission,class,9,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\sound\block\BucketSoundInteractionTranslator.java,org.geysermc.geyser.translator.sound.block.BucketSoundInteractionTranslator,class,8,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\FallingBlockEntity.java,org.geysermc.geyser.entity.type.FallingBlockEntity,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\bedrock\camera\CameraEaseType.java,org.geysermc.geyser.api.bedrock.camera.CameraEaseType,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\level\block\entity\ShelfBlockEntityTranslator.java,org.geysermc.geyser.translator.level.block.entity.ShelfBlockEntityTranslator,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\entity\JavaMoveVehicleTranslator.java,org.geysermc.geyser.translator.protocol.java.entity.JavaMoveVehicleTranslator,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\block\type\SkullBlock.java,org.geysermc.geyser.level.block.type.SkullBlock,class,8,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\level\block\entity\BedBlockEntityTranslator.java,org.geysermc.geyser.translator.level.block.entity.BedBlockEntityTranslator,class,8,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\title\JavaClearTitlesTranslator.java,org.geysermc.geyser.translator.protocol.java.title.JavaClearTitlesTranslator,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\waypoint\TickingWaypoint.java,org.geysermc.geyser.session.cache.waypoint.TickingWaypoint,interface,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\GeyserNonVanillaCustomItemData.java,org.geysermc.geyser.item.GeyserNonVanillaCustomItemData,class,9,119
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\level\JavaBlockEventTranslator.java,org.geysermc.geyser.translator.protocol.java.level.JavaBlockEventTranslator,class,23,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\type\EnchantedBookItem.java,org.geysermc.geyser.item.type.EnchantedBookItem,class,14,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\CopperGolemEntity.java,org.geysermc.geyser.entity.type.living.CopperGolemEntity$OxidationLevelState,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\JavaStartConfigurationTranslator.java,org.geysermc.geyser.translator.protocol.java.JavaStartConfigurationTranslator,class,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\PistonCache.java,org.geysermc.geyser.session.cache.PistonCache,class,16,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\tags\GeyserHolderSet.java,org.geysermc.geyser.session.cache.tags.GeyserHolderSet,class,14,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\recipe\GeyserRecipe.java,org.geysermc.geyser.inventory.recipe.GeyserRecipe,interface,1,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\registry\populator\CustomBlockRegistryPopulator.java,org.geysermc.geyser.registry.populator.CustomBlockRegistryPopulator$Stage,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\spigot\src\main\java\org\geysermc\geyser\platform\spigot\GeyserSpigotUpdateListener.java,org.geysermc.geyser.platform.spigot.GeyserSpigotUpdateListener,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\updater\ContainerInventoryUpdater.java,org.geysermc.geyser.inventory.updater.ContainerInventoryUpdater,class,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\monster\GiantEntity.java,org.geysermc.geyser.entity.type.living.monster.GiantEntity,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\level\BiomeTranslator.java,org.geysermc.geyser.translator.level.BiomeTranslator,class,13,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\block\GeyserJavaBlockState.java,org.geysermc.geyser.level.block.GeyserJavaBlockState$Builder,innerclass,8,53
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\JavaTickingStepTranslator.java,org.geysermc.geyser.translator.protocol.java.JavaTickingStepTranslator,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\command\standalone\StandaloneCloudCommandManager.java,org.geysermc.geyser.command.standalone.StandaloneCloudCommandManager,class,11,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\level\block\entity\DoubleChestBlockEntityTranslator.java,org.geysermc.geyser.translator.level.block.entity.DoubleChestBlockEntityTranslator,class,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\LecternContainer.java,org.geysermc.geyser.inventory.LecternContainer,class,7,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\inventory\CrafterInventoryTranslator.java,org.geysermc.geyser.translator.inventory.CrafterInventoryTranslator,class,11,26
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\mod\fabric\src\main\java\org\geysermc\geyser\platform\fabric\GeyserFabricDumpInfo.java,org.geysermc.geyser.platform.fabric.GeyserFabricDumpInfo,class,8,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\hashing\data\entity\MooshroomVariant.java,org.geysermc.geyser.item.hashing.data.entity.MooshroomVariant,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\monster\GhastEntity.java,org.geysermc.geyser.entity.type.living.monster.GhastEntity,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\util\InventoryUtils.java,org.geysermc.geyser.util.InventoryUtils,class,34,253
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\bungeecord\src\main\java\org\geysermc\geyser\platform\bungeecord\GeyserBungeeDumpInfo.java,org.geysermc.geyser.platform.bungeecord.GeyserBungeeDumpInfo,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\block\type\MovingPistonBlock.java,org.geysermc.geyser.level.block.type.MovingPistonBlock,class,6,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\dialog\ConfirmationDialog.java,org.geysermc.geyser.session.dialog.ConfirmationDialog,class,7,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\JavaRecipeBookRemoveTranslator.java,org.geysermc.geyser.translator.protocol.java.JavaRecipeBookRemoveTranslator,class,7,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\ping\GeyserPingInfo.java,org.geysermc.geyser.ping.GeyserPingInfo$Players,innerclass,1,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\item\custom\NonVanillaCustomItemData.java,org.geysermc.geyser.api.item.custom.NonVanillaCustomItemData$Builder,interface,8,435
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\hashing\RegistryHasher.java,org.geysermc.geyser.item.hashing.RegistryHasher$RegistryHasherWithDirectHasher,innerclass,6,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\extension\GeyserExtensionDescription.java,org.geysermc.geyser.extension.LoadOrder,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\bedrock\camera\CameraShake.java,org.geysermc.geyser.api.bedrock.camera.CameraShake,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\spigot\src\main\java\org\geysermc\geyser\platform\spigot\PaperAdventure.java,org.geysermc.geyser.platform.spigot.PaperAdventure,class,4,8
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\bedrock\camera\CameraPosition.java,org.geysermc.geyser.api.bedrock.camera.CameraPosition,interface,8,45
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\util\BlockUtils.java,org.geysermc.geyser.util.BlockUtils,class,20,171
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\ChestBoatEntity.java,org.geysermc.geyser.entity.type.ChestBoatEntity,class,8,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\type\WrittenBookItem.java,org.geysermc.geyser.item.type.WrittenBookItem,class,11,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\level\border\JavaSetBorderWarningDistanceTranslator.java,org.geysermc.geyser.translator.protocol.java.level.border.JavaSetBorderWarningDistanceTranslator,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\event\bedrock\SessionInitializeEvent.java,org.geysermc.geyser.api.event.bedrock.SessionInitializeEvent,class,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\inventory\SmithingInventoryTranslator.java,org.geysermc.geyser.translator.inventory.SmithingInventoryTranslator,class,5,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\LightningEntity.java,org.geysermc.geyser.entity.type.LightningEntity,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\extension\GeyserExtensionLogger.java,org.geysermc.geyser.extension.GeyserExtensionLogger,class,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\click\Click.java,org.geysermc.geyser.inventory.click.Click,enum,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\common\src\main\java\org\geysermc\floodgate\news\NewsItem.java,org.geysermc.floodgate.news.NewsItem,class,7,23
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\SkullCache.java,org.geysermc.geyser.session.cache.SkullCache,class,18,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\command\defaults\ExtensionsCommand.java,org.geysermc.geyser.command.defaults.ExtensionsCommand,class,6,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\merchant\VillagerEntity.java,org.geysermc.geyser.entity.type.living.merchant.VillagerEntity,class,16,13
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\inventory\InventoryTranslator.java,org.geysermc.geyser.translator.inventory.InventoryTranslator$CraftState,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\monster\raid\RavagerEntity.java,org.geysermc.geyser.entity.type.living.monster.raid.RavagerEntity,class,5,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\MinecartEntity.java,org.geysermc.geyser.entity.type.MinecartEntity,class,18,200
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\entity\JavaRemoveEntitiesTranslator.java,org.geysermc.geyser.translator.protocol.java.entity.JavaRemoveEntitiesTranslator,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\ThrowableEntity.java,org.geysermc.geyser.entity.type.ThrowableEntity,class,8,39
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\level\block\entity\PistonBlockEntity.java,org.geysermc.geyser.translator.level.block.entity.PistonBlockEntity,class,26,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\event\bedrock\ClientEmoteEvent.java,org.geysermc.geyser.api.event.bedrock.ClientEmoteEvent,class,4,2
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\animal\SnifferEntity.java,org.geysermc.geyser.entity.type.living.animal.SnifferEntity,class,16,7
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\bungeecord\src\main\java\org\geysermc\geyser\platform\bungeecord\GeyserBungeeInjector.java,org.geysermc.geyser.platform.bungeecord.GeyserBungeeInjector$Anonymous1,anonymous,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\mod\src\main\java\org\geysermc\geyser\platform\mod\ModPingPassthrough.java,org.geysermc.geyser.platform.mod.ModPingPassthrough$StatusInterceptor,innerclass,6,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\bungeecord\src\main\java\org\geysermc\geyser\platform\bungeecord\GeyserBungeeInjector.java,org.geysermc.geyser.platform.bungeecord.GeyserBungeeInjector$Anonymous2,anonymous,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\type\Item.java,org.geysermc.geyser.item.type.Item$Builder,innerclass,2,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\block\type\LecternBlock.java,org.geysermc.geyser.level.block.type.LecternBlock,class,9,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\bungeecord\src\main\java\org\geysermc\geyser\platform\bungeecord\GeyserBungeeInjector.java,org.geysermc.geyser.platform.bungeecord.GeyserBungeeInjector$Anonymous3,anonymous,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\configuration\GeyserRemoteConfig.java,org.geysermc.geyser.configuration.GeyserRemoteConfig$RemoteConfig,interface,7,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\GeyserEnchantOption.java,org.geysermc.geyser.inventory.GeyserEnchantOption,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\PaintingType.java,org.geysermc.geyser.level.PaintingType,enum,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\mod\neoforge\src\main\java\org\geysermc\geyser\platform\neoforge\ModConstants.java,org.geysermc.geyser.platform.neoforge.ModConstants,class,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\updater\ChestInventoryUpdater.java,org.geysermc.geyser.inventory.updater.ChestInventoryUpdater,class,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\registry\JavaRegistryKey.java,org.geysermc.geyser.session.cache.registry.RegistryLookup,interface,7,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\inventory\furnace\BlastFurnaceInventoryTranslator.java,org.geysermc.geyser.translator.inventory.furnace.BlastFurnaceInventoryTranslator,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\skin\SkinProvider.java,org.geysermc.geyser.skin.SkinProvider,class,26,425
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\block\type\WallSkullBlock.java,org.geysermc.geyser.level.block.type.WallSkullBlock,class,6,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\level\GeyserAdvancement.java,org.geysermc.geyser.level.GeyserAdvancement,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\erosion\GeyserboundHandshakePacketHandler.java,org.geysermc.geyser.erosion.GeyserboundHandshakePacketHandler,class,9,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\util\SettingsUtils.java,org.geysermc.geyser.util.SettingsUtils,class,11,3
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\bungeecord\src\main\java\org\geysermc\geyser\platform\bungeecord\BungeeMetrics.java,org.geysermc.geyser.platform.bungeecord.BungeeMetrics,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\event\lifecycle\GeyserDefineCustomSkullsEvent.java,org.geysermc.geyser.api.event.lifecycle.GeyserDefineCustomSkullsEvent$SkullTextureType,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\registry\populator\CustomItemRegistryPopulator.java,org.geysermc.geyser.registry.populator.CustomItemRegistryPopulator,class,24,210
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\command\CommandRegistry.java,org.geysermc.geyser.command.CommandRegistry$Anonymous1,anonymous,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\network\netty\handler\RakConnectionRequestHandler.java,org.geysermc.geyser.network.netty.handler.RakConnectionRequestHandler,class,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\SquidEntity.java,org.geysermc.geyser.entity.type.living.SquidEntity,class,8,47
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\command\defaults\VersionCommand.java,org.geysermc.geyser.command.defaults.VersionCommand,class,7,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\event\java\ServerDefineCommandsEvent.java,org.geysermc.geyser.api.event.java.ServerDefineCommandsEvent,class,4,2
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\hashing\data\entity\RabbitVariant.java,org.geysermc.geyser.item.hashing.data.entity.RabbitVariant,enum,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\pack\ResourcePack.java,org.geysermc.geyser.api.pack.ResourcePack$Builder,interface,6,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\command\Command.java,org.geysermc.geyser.api.command.Command,interface,6,45
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\scoreboard\ScoreboardUpdater.java,org.geysermc.geyser.scoreboard.ScoreboardUpdater$ScoreboardSession,innerclass,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\scoreboard\ScoreboardUpdater.java,org.geysermc.geyser.scoreboard.ScoreboardUpdater,class,7,4
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\bootstrap\spigot\src\main\java\org\geysermc\geyser\platform\spigot\world\GeyserPistonListener.java,org.geysermc.geyser.platform.spigot.world.GeyserPistonListener,class,21,8
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\animal\tameable\ParrotEntity.java,org.geysermc.geyser.entity.type.living.animal.tameable.ParrotEntity,class,14,15
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\WorldCache.java,org.geysermc.geyser.session.cache.WorldCache,class,18,54
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\scoreboard\JavaSetScoreTranslator.java,org.geysermc.geyser.translator.protocol.java.scoreboard.JavaSetScoreTranslator,class,8,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\registry\mappings\MappingsConfigReader.java,org.geysermc.geyser.registry.mappings.MappingsConfigReader,class,10,18
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\ap\src\main\java\org\geysermc\geyser\processor\SoundHandlerProcessor.java,org.geysermc.geyser.processor.SoundHandlerProcessor,class,1,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\util\VersionCheckUtils.java,org.geysermc.geyser.util.VersionCheckUtils,class,7,8
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\EntityDefinitions.java,org.geysermc.geyser.entity.EntityDefinitions,class,124,10
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\JavaRecipeBookAddTranslator.java,org.geysermc.geyser.translator.protocol.java.JavaRecipeBookAddTranslator,class,42,19
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\item\custom\NonVanillaCustomItemData.java,org.geysermc.geyser.api.item.custom.NonVanillaCustomItemData,interface,7,171
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\skin\SkullSkinManager.java,org.geysermc.geyser.skin.SkullSkinManager,class,13,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\animal\TurtleEntity.java,org.geysermc.geyser.entity.type.living.animal.TurtleEntity,class,9,21
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\item\hashing\data\entity\TropicalFishPattern.java,org.geysermc.geyser.item.hashing.data.entity.TropicalFishPattern$Base,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\cache\LodestoneCache.java,org.geysermc.geyser.session.cache.LodestoneCache,class,9,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\Entity.java,org.geysermc.geyser.entity.type.Entity,class,36,1146
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\entity\type\living\AgeableWaterEntity.java,org.geysermc.geyser.entity.type.living.AgeableWaterEntity,class,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java-templates\org\geysermc\geyser\BuildData.java,org.geysermc.geyser.BuildData,class,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\event\type\GeyserBedrockPingEventImpl.java,org.geysermc.geyser.event.type.GeyserBedrockPingEventImpl,class,5,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\api\src\main\java\org\geysermc\geyser\api\pack\PathPackCodec.java,org.geysermc.geyser.api.pack.PathPackCodec,class,2,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\inventory\InventoryHolder.java,org.geysermc.geyser.inventory.InventoryHolder,class,9,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\protocol\java\inventory\JavaContainerSetContentTranslator.java,org.geysermc.geyser.translator.protocol.java.inventory.JavaContainerSetContentTranslator,class,11,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\translator\inventory\LecternInventoryTranslator.java,org.geysermc.geyser.translator.inventory.LecternInventoryTranslator,class,18,49
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\util\AssetUtils.java,org.geysermc.geyser.util.AssetUtils$VersionManifest,innerclass,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\common\src\main\java\org\geysermc\floodgate\util\BedrockData.java,org.geysermc.floodgate.util.BedrockData,class,4,5
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\erosion\AbstractGeyserboundPacketHandler.java,org.geysermc.geyser.erosion.AbstractGeyserboundPacketHandler,class,13,64
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\Geyser\core\src\main\java\org\geysermc\geyser\session\SessionManager.java,org.geysermc.geyser.session.SessionManager,class,5,0
