file,class,type,cbo,lcom
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\test\java\org\openpdf\text\pdf\BaseFontTest.java,org.openpdf.text.pdf.BaseFontTest,class,4,6
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-renderer\src\main\java\org\openpdf\renderer\function\postscript\operation\PostScriptOperation.java,org.openpdf.renderer.function.postscript.operation.PostScriptOperation,interface,0,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\swing\AWTFSImage.java,org.openpdf.swing.AWTFSImage$NullImage,innerclass,6,6
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\hyphenation\TernaryTree.java,org.openpdf.text.pdf.hyphenation.TernaryTree,class,4,53
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\directcontent\colors\Patterns.java,org.openpdf.examples.directcontent.colors.Patterns,class,9,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\events\IndexEvents.java,org.openpdf.text.pdf.events.IndexEvents$Entry,innerclass,0,11
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\objects\tables\MyFirstTable.java,org.openpdf.examples.objects.tables.MyFirstTable,class,4,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\alignment\WithHorizontalAlignment.java,org.openpdf.text.alignment.WithHorizontalAlignment,interface,1,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\PdfStructureElement.java,org.openpdf.text.pdf.PdfStructureElement,class,10,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-renderer\src\test\java\openpdf\renderer\PDFDisplay.java,openpdf.renderer.PDFDisplay,class,6,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\test\java\org\openpdf\text\pdf\metadata\ProducerTest.java,org.openpdf.text.pdf.metadata.ProducerTest,class,6,1
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\objects\anchors\ChainedActions.java,org.openpdf.examples.objects.anchors.ChainedActions,class,5,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\BidiLine.java,org.openpdf.text.pdf.BidiLine,class,13,0
