file,class,type,cbo,lcom
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\test\java\org\apache\log4j\LogWithRouteTest.java,org.apache.log4j.LogWithRouteTest,class,7,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\config\AdvertiserTest.java,org.apache.logging.log4j.core.config.AdvertiserTest,class,9,13
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\routing\RoutingAppender.java,org.apache.logging.log4j.core.appender.routing.RoutingAppender,class,24,37
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\filter\AbstractFilterTest.java,org.apache.logging.log4j.core.filter.AbstractFilterTest$ConcreteFilter,innerclass,7,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api\src\main\java\org\apache\logging\log4j\MarkerManager.java,org.apache.logging.log4j.MarkerManager,class,4,9
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-docker\src\main\java\org\apache\logging\log4j\docker\DockerLookup.java,org.apache.logging.log4j.docker.DockerLookup,class,10,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-its\src\test\java\org\apache\logging\log4j\core\async\perftest\IdleStrategy.java,org.apache.logging.log4j.core.async.perftest.IdleStrategy,interface,0,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-perf-test\src\main\java\org\apache\logging\log4j\perf\jmh\ReflectionBenchmark.java,org.apache.logging.log4j.perf.jmh.ReflectionBenchmark,class,8,78
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json-test\src\test\java\org\apache\logging\log4j\layout\template\json\LogstashIT.java,org.apache.logging.log4j.layout.template.json.LogstashIT$MavenHardcodedConstants,innerclass,1,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\async\DisruptorBlockingQueueFactory.java,org.apache.logging.log4j.core.async.DisruptorBlockingQueueFactory,class,8,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\CustomLevelsOverrideTest.java,org.apache.logging.log4j.core.CustomLevelsOverrideTest,class,7,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-jpa\src\test\java\org\apache\logging\log4j\core\appender\db\jpa\converter\ThrowableAttributeConverterTest.java,org.apache.logging.log4j.core.appender.db.jpa.converter.ThrowableAttributeConverterTest,class,5,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\resolver\TemplateResolverFactory.java,org.apache.logging.log4j.layout.template.json.resolver.TemplateResolverFactory,interface,5,6
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\time\PreciseClock.java,org.apache.logging.log4j.core.time.PreciseClock,interface,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\util\DummyNanoClock.java,org.apache.logging.log4j.core.util.DummyNanoClock,class,1,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api\src\main\java\org\apache\logging\log4j\util\IndexedReadOnlyStringMap.java,org.apache.logging.log4j.util.IndexedReadOnlyStringMap,interface,2,3
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\xml\DOMConfigurator.java,org.apache.log4j.xml.DOMConfigurator,class,17,120
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\processor\internal\ReachabilityMetadata.java,org.apache.logging.log4j.core.config.plugins.processor.internal.ReachabilityMetadata$Type,innerclass,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\HtmlTextRenderer.java,org.apache.logging.log4j.core.pattern.HtmlTextRenderer,class,1,3
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\spi\NOPLogger.java,org.apache.log4j.spi.NOPLogger,class,7,703
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\time\MutableInstant.java,org.apache.logging.log4j.core.time.MutableInstant,class,7,32
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\net\Facility.java,org.apache.logging.log4j.core.net.Facility,enum,1,8
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json-test\src\test\java\org\apache\logging\log4j\layout\template\json\JsonTemplateLayoutNullEventDelimiterTest.java,org.apache.logging.log4j.layout.template.json.JsonTemplateLayoutNullEventDelimiterTest,class,15,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\time\internal\FixedPreciseClock.java,org.apache.logging.log4j.core.time.internal.FixedPreciseClock,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\test\java\org\apache\logging\log4j\message\ObjectArrayMessageTest.java,org.apache.logging.log4j.message.ObjectArrayMessageTest,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\LogEventListener.java,org.apache.logging.log4j.core.LogEventListener,class,5,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-java9\src\test\java\org\apache\logging\log4j\core\util\Dummy.java,org.apache.logging.log4j.core.util.Dummy,class,0,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\AwaitCompletionReliabilityStrategy.java,org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy,class,10,45
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-java9\src\test\java\org\apache\logging\log4j\util\java9\StackLocatorTest.java,org.apache.logging.log4j.util.java9.StackLocatorTest$Foo,innerclass,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\lookup\JavaLookup.java,org.apache.logging.log4j.core.lookup.JavaLookup,class,5,28
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api\src\main\java\org\apache\logging\log4j\spi\ThreadContextMap.java,org.apache.logging.log4j.spi.ThreadContextMap,interface,0,28
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\test\java\org\apache\logging\log4j\spi\DefaultThreadContextStackTest.java,org.apache.logging.log4j.spi.DefaultThreadContextStackTest,class,7,325
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\rolling\RolloverStrategy.java,org.apache.logging.log4j.core.appender.rolling.RolloverStrategy,interface,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\MonitorResourcesTest.java,org.apache.logging.log4j.core.MonitorResourcesTest,class,12,21
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-iostreams\src\main\java\org\apache\logging\log4j\io\IoBuilder.java,org.apache.logging.log4j.io.IoBuilder,class,16,109
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\lookup\ContextMapLookupTest.java,org.apache.logging.log4j.core.lookup.ContextMapLookupTest$Anonymous1,anonymous,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\appender\AsyncAppenderTest.java,org.apache.logging.log4j.core.appender.AsyncAppenderTest,class,13,78
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\util\InstantFormatter.java,org.apache.logging.log4j.layout.template.json.util.InstantFormatter$Log4jFastFormatter,innerclass,3,4
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\visitors\PluginBuilderAttributeVisitor.java,org.apache.logging.log4j.core.config.plugins.visitors.PluginBuilderAttributeVisitor,class,6,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\util\datetime\FixedDateFormat.java,org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat,enum,4,36
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-docker\src\main\java\org\apache\logging\log4j\docker\model\Mount.java,org.apache.logging.log4j.docker.model.Mount,class,1,104
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\selector\c\Logging3.java,org.apache.logging.log4j.core.selector.c.Logging3,class,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\net\AbstractSocketManager.java,org.apache.logging.log4j.core.net.AbstractSocketManager,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\async\AsyncLoggerDisruptor.java,org.apache.logging.log4j.core.async.AsyncLoggerDisruptor$Anonymous1,anonymous,0,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\tools\picocli\CommandLine.java,org.apache.logging.log4j.core.tools.picocli.CommandLine$Interpreter,innerclass,45,485
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\jackson\ContextDataAsEntryListSerializer.java,org.apache.logging.log4j.core.jackson.ContextDataAsEntryListSerializer,class,6,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\DatePatternConverter.java,org.apache.logging.log4j.core.pattern.DatePatternConverter,class,14,122
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\mom\JmsManager.java,org.apache.logging.log4j.core.appender.mom.JmsManager$JmsManagerConfiguration,innerclass,3,23
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationFactory.java,org.apache.logging.log4j.core.config.properties.PropertiesConfigurationFactory,class,8,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\main\java\org\apache\logging\log4j\test\junit\StatusListenerExtension.java,org.apache.logging.log4j.test.junit.StatusListenerExtension$ListStatusListenerHolder,innerclass,9,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-fuzz-test\src\main\java\org\apache\logging\log4j\fuzz\FuzzingUtil.java,org.apache.logging.log4j.fuzz.FuzzingUtil,class,10,15
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api\src\main\java\org\apache\logging\log4j\util\Chars.java,org.apache.logging.log4j.util.Chars,class,2,15
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$PathConverter,innerclass,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-web\src\test\java\org\apache\logging\log4j\web\PropertyTest.java,org.apache.logging.log4j.web.PropertyTest,class,2,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\util\ThreadLocalRecyclerFactory.java,org.apache.logging.log4j.layout.template.json.util.ThreadLocalRecyclerFactory,class,5,3
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\message\MutableLogEventWithReusableParamMsgTest.java,org.apache.logging.log4j.message.MutableLogEventWithReusableParamMsgTest,class,4,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-spring-boot\src\main\java\org\apache\logging\log4j\spring\boot\SpringPropertySource.java,org.apache.logging.log4j.spring.boot.SpringPropertySource,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-taglib\src\main\java\org\apache\logging\log4j\taglib\WarnTag.java,org.apache.logging.log4j.taglib.WarnTag,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\util\CyclicBufferTest.java,org.apache.logging.log4j.core.util.CyclicBufferTest,class,3,6
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\layout\MarkerPatternSelector.java,org.apache.logging.log4j.core.layout.MarkerPatternSelector$Builder,innerclass,8,9
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\test\java\org\apache\logging\log4j\internal\DefaultLogBuilderTest.java,org.apache.logging.log4j.internal.DefaultLogBuilderTest,class,4,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\resolver\MessageResolverFactory.java,org.apache.logging.log4j.layout.template.json.resolver.MessageResolverFactory,class,7,6
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\pattern\ThrowablePatternConverterTest.java,org.apache.logging.log4j.core.pattern.ThrowablePatternConverterTest$StackTraceTest,innerclass,7,36
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-perf-test\src\main\java\org\apache\logging\log4j\perf\jmh\ThreadsafeDateFormatBenchmark.java,org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark$FormatterFixedReuseBuffer$Anonymous3,anonymous,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\test\java\org\apache\log4j\PropertyConfiguratorTest.java,org.apache.log4j.PropertyConfiguratorTest$TriggeringPolicy,innerclass,1,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\filter\DenyAllFilter.java,org.apache.logging.log4j.core.filter.DenyAllFilter$Builder,innerclass,4,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-jakarta-jms\src\main\java\org\apache\logging\log4j\core\appender\mom\jakarta\JmsManager.java,org.apache.logging.log4j.core.appender.mom.jakarta.JmsManager$JmsManagerFactory,innerclass,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\main\java\org\apache\logging\log4j\test\ThreadContextHolder.java,org.apache.logging.log4j.test.ThreadContextHolder,class,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\async\AsyncLoggerThreadNameStrategyTest.java,org.apache.logging.log4j.core.async.AsyncLoggerThreadNameStrategyTest,class,5,28
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\Logger.java,org.apache.logging.log4j.core.Logger,class,20,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json-test\src\test\java\org\apache\logging\log4j\layout\template\json\resolver\StackTraceStringResolverTest.java,org.apache.logging.log4j.layout.template.json.resolver.StackTraceStringResolverTest$NonAsciiUtf8MethodNameContainingException,innerclass,1,3
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\test\java\org\apache\log4j\PropertyConfiguratorTest.java,org.apache.log4j.PropertyConfiguratorTest$RollingPolicy,innerclass,1,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api\src\main\java\org\apache\logging\log4j\simple\SimpleLogger.java,org.apache.logging.log4j.simple.SimpleLogger,class,9,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\properties\PropertiesConfigurationBuilder.java,org.apache.logging.log4j.core.config.properties.PropertiesConfigurationBuilder,class,20,14
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\LogRolloverTest.java,org.apache.logging.log4j.LogRolloverTest,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-perf-test\src\main\java\org\apache\logging\log4j\perf\jmh\instant\InstantPatternFormatterBenchmark.java,org.apache.logging.log4j.perf.jmh.instant.InstantPatternFormatterBenchmark,class,11,29
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\config\MissingRootLoggerTest.java,org.apache.logging.log4j.core.config.MissingRootLoggerTest,class,8,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\filter\TimeFilterTest.java,org.apache.logging.log4j.core.filter.TimeFilterTest$FixedTimeClock,innerclass,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\util\Watcher.java,org.apache.logging.log4j.core.util.Watcher,interface,4,21
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-perf-test\src\main\java\org\apache\logging\log4j\perf\jmh\ThreadContextBenchmark2.java,org.apache.logging.log4j.perf.jmh.ThreadContextBenchmark2$ThreadContextState,innerclass,4,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\Base64Converter.java,org.apache.logging.log4j.core.config.plugins.convert.Base64Converter,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\filter\MarkerFilterTest.java,org.apache.logging.log4j.core.filter.MarkerFilterTest,class,5,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\pattern\NameAbbreviator.java,org.apache.logging.log4j.core.pattern.NameAbbreviator,class,7,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\main\java\org\apache\logging\log4j\test\junit\AbstractFileCleaner.java,org.apache.logging.log4j.test.junit.AbstractFileCleaner,class,4,10
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\CronScheduledFuture.java,org.apache.logging.log4j.core.config.CronScheduledFuture,class,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\lookup\StructuredDataLookup.java,org.apache.logging.log4j.core.lookup.StructuredDataLookup,class,5,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\pattern\NameAbbreviator.java,org.apache.log4j.pattern.NameAbbreviator$MaxElementAbbreviator,innerclass,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-cassandra\src\test\java\org\apache\logging\log4j\cassandra\CassandraRule.java,org.apache.logging.log4j.cassandra.CassandraRule$EmbeddedCassandra,innerclass,8,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\layout\PatternLayout.java,org.apache.logging.log4j.core.layout.PatternLayout$PatternSelectorSerializer,innerclass,8,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\test\java\org\apache\logging\log4j\LoggerSupplierTest.java,org.apache.logging.log4j.LoggerSupplierTest,class,15,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-jpa\src\main\java\org\apache\logging\log4j\core\appender\db\jpa\converter\ContextStackJsonAttributeConverter.java,org.apache.logging.log4j.core.appender.db.jpa.converter.ContextStackJsonAttributeConverter,class,6,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\resolver\ThreadContextDataResolverFactory.java,org.apache.logging.log4j.layout.template.json.resolver.ThreadContextDataResolverFactory,class,7,6
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\bridge\ErrorHandlerAdapter.java,org.apache.log4j.bridge.ErrorHandlerAdapter,class,4,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\jmx\LayoutDynamicMBean.java,org.apache.log4j.jmx.LayoutDynamicMBean,class,10,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\lookup\DateLookup.java,org.apache.logging.log4j.core.lookup.DateLookup,class,6,3
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\builder\impl\DefaultScriptFileComponentBuilder.java,org.apache.logging.log4j.core.config.builder.impl.DefaultScriptFileComponentBuilder,class,5,10
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-jul\src\main\java\org\apache\logging\log4j\jul\LogManager.java,org.apache.logging.log4j.jul.LogManager,class,4,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\test\java\org\apache\log4j\pattern\Log4j1LevelPatternConverterTest.java,org.apache.log4j.pattern.Log4j1LevelPatternConverterTest,class,6,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\impl\LogEventFactory.java,org.apache.logging.log4j.core.impl.LogEventFactory,interface,7,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-docker\src\main\java\org\apache\logging\log4j\docker\model\Network.java,org.apache.logging.log4j.docker.model.Network,class,2,299
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\builder\api\AppenderRefComponentBuilder.java,org.apache.logging.log4j.core.config.builder.api.AppenderRefComponentBuilder,interface,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\rewrite\PropertyRewritePolicy.java,org.apache.log4j.rewrite.PropertyRewritePolicy,class,11,4
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\main\java\org\apache\log4j\builders\rewrite\RewritePolicyBuilder.java,org.apache.log4j.builders.rewrite.RewritePolicyBuilder,interface,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\FormatterLoggerManualExample.java,org.apache.logging.log4j.FormatterLoggerManualExample,class,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api\src\main\java\org\apache\logging\log4j\message\DefaultFlowMessageFactory.java,org.apache.logging.log4j.message.DefaultFlowMessageFactory$SimpleEntryMessage,innerclass,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\convert\TypeConverters.java,org.apache.logging.log4j.core.config.plugins.convert.TypeConverters$CronExpressionConverter,innerclass,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-perf-test\src\main\java\org\apache\logging\log4j\perf\jmh\instant\InstantPatternDynamicFormatterSequencingBenchmark.java,org.apache.logging.log4j.perf.jmh.instant.InstantPatternDynamicFormatterSequencingBenchmark,class,5,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-to-jul\src\test\java\org\apache\logging\log4j\tojul\LoggerTest.java,org.apache.logging.log4j.tojul.LoggerTest$Another,innerclass,2,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-iostreams\src\main\java\org\apache\logging\log4j\io\LoggerReader.java,org.apache.logging.log4j.io.LoggerReader,class,6,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-1.2-api\src\test\java\org\apache\log4j\config\Log4j1ConfigurationConverterHadoopTest.java,org.apache.log4j.config.Log4j1ConfigurationConverterHadoopTest,class,3,3
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-perf-test\src\main\java\org\apache\logging\log4j\perf\util\NoOpLogbackAppender.java,org.apache.logging.log4j.perf.util.NoOpLogbackAppender,class,1,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-web\src\main\java\org\apache\logging\log4j\web\Log4jWebInitializerImpl.java,org.apache.logging.log4j.web.Log4jWebInitializerImpl,class,14,14
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json-fuzz-test\src\main\java\org\apache\logging\log4j\layout\template\json\fuzz\JsonTemplateLayoutCodecFuzzer.java,org.apache.logging.log4j.layout.template.json.fuzz.JsonTemplateLayoutCodecFuzzer,class,6,4
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-api-test\src\test\java\org\apache\logging\log4j\util\PropertySourceTokenizerTest.java,org.apache.logging.log4j.util.PropertySourceTokenizerTest,class,2,1
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\async\AsyncLoggerEventTranslationExceptionTest.java,org.apache.logging.log4j.core.async.AsyncLoggerEventTranslationExceptionTest$ExceptionThrowingMessage,innerclass,2,15
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-layout-template-json\src\main\java\org\apache\logging\log4j\layout\template\json\resolver\StackTraceObjectResolver.java,org.apache.logging.log4j.layout.template.json.resolver.StackTraceObjectResolver,class,3,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\appender\ConsoleAppender.java,org.apache.logging.log4j.core.appender.ConsoleAppender$SystemOutStream,innerclass,1,15
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\layout\GelfLayout2Test.java,org.apache.logging.log4j.core.layout.GelfLayout2Test,class,9,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\async\JCToolsBlockingQueueFactory.java,org.apache.logging.log4j.core.async.JCToolsBlockingQueueFactory$Idle,interface,0,0
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core\src\main\java\org\apache\logging\log4j\core\config\plugins\validation\ConstraintValidators.java,org.apache.logging.log4j.core.config.plugins.validation.ConstraintValidators,class,4,6
C:\JavaProjects\logging-log4j2-2.x\logging-log4j2-2.x\log4j-core-test\src\test\java\org\apache\logging\log4j\core\pattern\RegexReplacementTest.java,org.apache.logging.log4j.core.pattern.RegexReplacementTest,class,7,0
